time_us_normalized,accel_x_raw,accel_y_raw,accel_z_raw,distance_cm,velocity_cm_s,pwm1,pwm2,pwm3,pwm4
10728668,156,188,183,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10729168,163,183,183,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10729668,169,182,184,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10730168,178,174,182,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10730668,183,171,175,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10731168,186,168,174,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10731668,186,165,166,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10732168,173,168,167,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10732668,166,169,170,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10733168,157,175,171,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10733668,149,177,175,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10734168,149,181,177,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10734668,151,183,182,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10735172,164,182,182,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10735676,175,181,183,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10736180,186,176,179,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10736684,190,174,175,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10737188,191,172,173,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10737692,184,167,172,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10738196,171,168,170,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10738700,160,171,172,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10739204,150,176,174,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10739708,146,180,176,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10740212,150,183,178,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10740716,156,184,181,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10741220,174,180,181,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10741724,182,179,179,18.399999618530273,16.3779239654541,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
10767204,153,179,183,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10767708,151,175,176,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10768212,157,174,169,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10768716,168,172,165,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10769220,182,170,162,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10769724,190,166,169,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10770228,182,167,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10770732,171,173,184,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10771236,157,182,189,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10771740,146,186,185,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10772244,151,186,177,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10772748,160,179,170,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10773252,175,176,165,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10773756,193,173,164,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10774260,194,169,172,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10774764,185,169,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10775272,174,169,182,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10775772,152,172,184,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10776272,142,178,181,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10776772,142,186,171,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10777272,148,190,166,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10777772,167,188,167,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10778272,189,180,173,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10778772,197,172,178,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10779272,197,165,183,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10779772,188,168,185,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10780272,168,174,182,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10780772,148,172,171,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10781272,140,171,170,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10781772,141,179,168,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10782276,152,187,167,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10782780,172,192,171,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10783284,189,187,182,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10783788,195,176,182,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10784292,192,165,183,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10784796,182,168,180,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10785300,162,173,171,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10785804,147,174,167,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10786308,145,168,169,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10786812,153,169,174,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10787316,164,176,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10787820,182,185,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10788324,189,188,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10788828,187,184,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10789332,178,177,174,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10789832,164,171,172,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10790332,152,168,173,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10790836,148,171,173,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10791340,155,172,175,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10791844,164,171,183,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10792348,183,169,180,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10792852,193,173,179,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10793356,188,179,174,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10793860,180,185,167,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10794364,166,183,168,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10794868,149,180,172,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10795372,148,178,175,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10795876,152,175,181,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10796380,160,174,185,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10796884,178,173,183,18.5,1.8126519918441772,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
10822368,169,172,179,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10822868,172,173,178,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10823368,175,175,174,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10823868,177,177,172,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10824368,176,178,171,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10824868,173,178,171,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10825368,168,178,170,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10825868,167,179,173,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10826368,166,176,173,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10826868,166,177,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10827368,167,175,176,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10827868,170,175,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10828380,170,174,178,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10828884,169,174,179,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10829388,168,176,180,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10829892,166,177,178,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10830396,163,176,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10830900,163,178,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10831404,163,177,174,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10831908,167,177,173,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10832412,171,177,171,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10832916,178,176,170,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10833420,180,175,172,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10833924,181,175,172,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10834428,178,176,173,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10834932,174,175,174,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10835436,164,176,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10835940,159,177,178,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10836444,153,177,180,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10836948,152,178,181,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10837452,154,176,182,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10837956,162,177,180,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10838460,170,176,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10838964,176,175,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10839468,185,175,170,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10839972,186,176,168,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10840476,184,177,167,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10840980,177,175,169,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10841484,168,177,170,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10841988,162,177,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10842492,156,177,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10842996,154,176,181,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10843500,157,176,182,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10844004,162,177,182,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10844508,169,176,183,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10845012,173,176,179,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10845516,176,175,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10846020,177,178,173,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10846524,174,177,169,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10847028,170,178,170,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10847532,167,176,169,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10848036,165,176,171,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10848540,165,177,172,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10849044,167,175,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10849548,169,176,177,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10850052,172,176,180,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10850556,173,176,181,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10851060,173,176,181,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10851564,173,176,179,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10852072,171,177,175,18.899999618530273,7.251624584197998,13.771608469472831,12.758075540495476,11.156588114286137,6.840440719168427
10877352,160,175,181,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10877852,161,174,182,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10878356,164,174,181,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10878860,167,174,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10879364,168,176,175,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10879868,170,177,171,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10880372,174,178,168,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10880876,172,179,166,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10881380,170,178,168,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10881880,167,177,169,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10882380,164,176,172,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10882884,164,177,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10883388,162,176,182,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10883892,161,175,184,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10884396,167,174,184,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10884900,168,174,184,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10885404,173,174,181,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10885908,177,175,176,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10886412,180,176,172,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10886916,181,177,167,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10887420,179,178,164,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10887920,175,177,164,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10888420,171,178,165,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10888920,163,178,169,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10889420,159,176,173,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10889920,158,175,177,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10890420,155,174,182,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10890920,157,174,184,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10891420,159,175,186,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10891920,161,174,186,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10892420,167,175,182,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10892920,171,176,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10893420,174,178,176,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10893920,177,178,170,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10894420,179,178,166,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10894932,180,179,167,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10895436,180,179,166,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10895940,177,179,169,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10896444,174,177,172,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10896948,170,177,175,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10897452,166,175,177,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10897956,163,173,180,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10898460,160,172,180,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10898964,160,174,182,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10899468,160,174,180,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10899972,160,175,177,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10900476,162,177,176,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10900980,164,176,174,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10901484,167,177,172,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10901988,170,179,171,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10902492,172,178,172,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10902996,175,180,174,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10903500,176,177,175,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10904004,177,180,176,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10904508,175,178,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10905012,173,177,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10905516,170,177,179,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10906020,167,176,179,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10906524,165,176,177,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10907028,165,175,178,18.399999618530273,-9.09289264678955,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
10932508,162,175,173,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10933012,160,176,176,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10933516,161,177,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10934020,162,176,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10934524,165,177,181,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10935024,167,178,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10935524,169,178,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10936024,172,178,177,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10936524,173,177,174,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10937024,173,177,172,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10937524,175,178,170,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10938024,173,176,169,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10938524,171,175,170,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10939024,169,175,171,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10939524,168,174,174,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10940024,168,175,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10940524,166,174,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10941024,166,174,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10941524,168,176,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10942036,170,176,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10942540,172,176,177,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10943044,173,176,174,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10943548,173,177,172,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10944052,174,178,172,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10944556,171,178,170,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10945060,168,176,170,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10945564,166,178,171,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10946068,161,176,174,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10946572,160,176,176,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10947076,159,176,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10947580,159,175,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10948084,160,175,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10948588,162,175,180,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10949092,165,176,178,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
10949596,170,177,177,18.700000762939453,5.439138889312744,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
